field_id,severity,severity_label,infection_percentage,field_size,confidence,spray_recommended,treatment_type,recommendation,spray_cost_per_acre,total_spray_cost,potential_damage,damage_prevented,net_benefit,roi,treatment_effectiveness,source
REAL_FIELD_0738,3,Severe,44.365281634120834,27.807328918745924,0.868377535327523,True,intensive,Intensive treatment URGENT,12.0,333.6879470249511,1233.6799789727957,1049.8739799328407,716.1860329078896,214.6274803429858,98.0,real_agricultural_data
REAL_FIELD_0739,0,Healthy,2.317501194021492,29.262675416905186,0.8086266258390619,False,none,No spray needed - maintain monitoring,0.0,0.0,6.781628521894113,0.0,0.0,0.0,0.0,real_agricultural_data
REAL_FIELD_0740,3,Severe,55.15980169237116,13.415456548987667,0.9040912752031501,True,intensive,Intensive treatment URGENT,12.0,160.98547858785201,739.9939228547817,655.6416083692337,494.6561297813817,307.26754619140445,98.0,real_agricultural_data
REAL_FIELD_0741,3,Severe,41.81189142801857,45.41046379347241,0.9246581517405325,True,intensive,Intensive treatment URGENT,12.0,544.9255655216689,1898.6973818286367,1720.5330915603301,1175.6075260386613,215.73726769696097,98.0,real_agricultural_data
REAL_FIELD_0742,3,Severe,78.24661905611521,35.75859230912306,0.9324836065636002,True,intensive,Intensive treatment URGENT,12.0,429.1031077094767,2797.988950394883,2556.897251037536,2127.7941433280594,495.8701312339779,98.0,real_agricultural_data
REAL_FIELD_0743,3,Severe,56.60857493352751,31.97983614130093,0.881780154795007,True,intensive,Intensive treatment URGENT,12.0,383.7580336956112,1810.332950566765,1564.3893559936384,1180.6313222980273,307.6499300688202,98.0,real_agricultural_data
REAL_FIELD_0744,2,Moderate,21.23562576361841,19.725471175186904,0.8891296780935048,True,moderate,Moderate treatment recommended,5.0,98.62735587593451,209.44136194365564,158.2874511157636,59.660095239829076,60.49041334422146,85.0,real_agricultural_data
REAL_FIELD_0745,3,Severe,69.31258407729655,44.578093823059795,0.9256655543643941,True,intensive,Intensive treatment URGENT,12.0,534.9371258767176,3089.822876116446,2802.939753397954,2268.0026275212367,423.9755511087716,98.0,real_agricultural_data
REAL_FIELD_0746,2,Moderate,38.543559406992095,46.759149436887384,0.8358100128161297,True,moderate,Enhanced moderate treatment,7.5,350.6936207766554,901.132027070545,640.1988954306285,289.50527465397306,82.55219299764478,85.0,real_agricultural_data
REAL_FIELD_0747,3,Severe,75.71287668365656,10.472039232952303,0.901229189249515,True,intensive,Intensive treatment URGENT,12.0,125.66447079542763,792.8682150709312,700.2648590770837,574.600388281656,457.24967816644255,98.0,real_agricultural_data
REAL_FIELD_0748,2,Moderate,29.416907641788804,35.063745145081626,0.8787925517363426,True,moderate,Enhanced moderate treatment,7.5,262.9780885881122,515.7334762540434,385.23932697117345,122.26123838306125,46.49103620741276,85.0,real_agricultural_data
REAL_FIELD_0749,3,Severe,54.17538149850539,44.61518973504818,0.8729580925120183,True,intensive,Intensive treatment URGENT,12.0,535.3822768205782,2417.0449245244367,2067.7793482921334,1532.3970714715551,286.2248411680435,98.0,real_agricultural_data
REAL_FIELD_0750,3,Severe,59.94602513594579,7.799657581213128,0.9270334087054476,True,intensive,Intensive treatment URGENT,12.0,93.59589097455753,467.5584694151723,424.77347523762796,331.17758426307046,353.83773883096586,98.0,real_agricultural_data
REAL_FIELD_0751,3,Severe,78.56899217706888,17.973044042564776,0.8946963130786494,True,intensive,Intensive treatment URGENT,12.0,215.6765285107773,1412.1239567783864,1238.1536557848633,1022.477127274086,474.0789989222184,98.0,real_agricultural_data
REAL_FIELD_0752,3,Severe,67.7853185133409,41.29933304135937,0.8563804792843425,True,intensive,Intensive treatment URGENT,12.0,495.5919964963124,2799.488444597089,2349.4787108163328,1853.8867143200205,374.07519238132306,98.0,real_agricultural_data
REAL_FIELD_0753,3,Severe,75.78341118259299,39.78269555905332,0.892517619478461,True,intensive,Intensive treatment URGENT,12.0,477.3923467086399,3014.868375503654,2637.006682634508,2159.614335925868,452.3772429146031,98.0,real_agricultural_data
REAL_FIELD_0754,1,Mild,8.292385544247507,41.21290249230211,0.6813475153281784,True,light,Light treatment recommended,3.5,144.2451587230574,85.43831921591202,40.74923055810418,-103.4959281649532,-71.75001856641828,70.0,real_agricultural_data
REAL_FIELD_0755,3,Severe,70.55653861156503,13.828356683238411,0.9185250696836669,True,intensive,Intensive treatment URGENT,12.0,165.94028019886093,975.6809822554044,878.2636933708704,712.3234131720095,429.26492128274657,98.0,real_agricultural_data
REAL_FIELD_0756,3,Severe,55.99407505337837,7.936456012358823,0.865741227331724,True,intensive,Intensive treatment URGENT,12.0,95.23747214830587,444.3945136138559,377.0360386028333,281.7985664545274,295.89043062346775,98.0,real_agricultural_data
REAL_FIELD_0757,3,Severe,52.77922923939877,14.168582580685602,0.8654496073390895,True,intensive,Intensive treatment URGENT,12.0,170.02299096822722,747.8068680233575,634.2453770903633,464.2223861221361,273.03506630399585,98.0,real_agricultural_data
REAL_FIELD_0758,3,Severe,52.728217704837235,35.95020328657415,0.888701700563627,True,intensive,Intensive treatment URGENT,12.0,431.4024394388898,1895.5901454276368,1650.92190209693,1219.51946265804,282.6871967261536,98.0,real_agricultural_data
REAL_FIELD_0759,3,Severe,74.37385894441752,7.902574298749253,0.877157678324599,True,intensive,Intensive treatment URGENT,12.0,94.83089158499104,587.7449461929563,505.23409260063727,410.40320101564623,432.7737450910997,98.0,real_agricultural_data
REAL_FIELD_0760,2,Moderate,44.698242876868065,42.811952032003134,0.8110336308970976,True,heavy,Heavy treatment required,10.0,428.11952032003137,956.8095149796508,737.2044602602951,309.0849399402638,72.19594652194651,95.0,real_agricultural_data
REAL_FIELD_0761,3,Severe,73.48169643035442,34.61245317389909,0.8774339843754696,True,intensive,Intensive treatment URGENT,12.0,415.34943808678906,2543.38177683431,2187.0166141109767,1771.6671760241875,426.54859103336264,98.0,real_agricultural_data
REAL_FIELD_0762,3,Severe,77.5190559593601,34.28485928704588,0.9413975802468,True,intensive,Intensive treatment URGENT,12.0,411.41831144455057,2657.7299256312967,2451.9409105200343,2040.5225990754839,495.97272224245614,98.0,real_agricultural_data
REAL_FIELD_0763,2,Moderate,29.260359489299766,8.25949004768945,0.8555734550350019,True,moderate,Enhanced moderate treatment,7.5,61.946175357670874,120.83782399684348,87.87778938950721,25.93161403183634,41.86152556168295,85.0,real_agricultural_data
REAL_FIELD_0764,2,Moderate,42.852440617300665,8.92339922352934,0.8714179215572693,True,heavy,Heavy treatment required,10.0,89.23399223529341,191.19471766537896,158.27997830665876,69.04598607136535,77.3763274978261,95.0,real_agricultural_data
REAL_FIELD_0765,2,Moderate,44.87527910777776,26.696918980828947,0.8598341306227392,True,heavy,Heavy treatment required,10.0,266.96918980828946,599.0158452912143,489.30155513695564,222.33236532866619,83.28015884092207,95.0,real_agricultural_data
REAL_FIELD_0766,3,Severe,64.95677004806349,40.21434600929977,0.9152845412505615,True,intensive,Intensive treatment URGENT,12.0,482.57215211159723,2612.1940263593447,2343.0827948522947,1860.5106427406974,385.54040770890674,98.0,real_agricultural_data
REAL_FIELD_0767,3,Severe,73.8351056157324,15.844053601074506,0.8687488757211376,True,intensive,Intensive treatment URGENT,12.0,190.12864321289408,1169.8473710166613,995.977516569332,805.8488733564379,423.84401410475493,98.0,real_agricultural_data
REAL_FIELD_0768,3,Severe,54.60794803625933,38.81659745475133,0.8966936814987341,True,intensive,Intensive treatment URGENT,12.0,465.799169457016,2119.694736753457,1862.7025396098884,1396.9033701528724,299.8939160370871,98.0,real_agricultural_data
REAL_FIELD_0769,3,Severe,78.12589213706124,49.410973394089176,0.9395322461753507,True,intensive,Intensive treatment URGENT,12.0,592.9316807290701,3860.276377773814,3554.317053346129,2961.3853726170587,499.44799187922166,98.0,real_agricultural_data
REAL_FIELD_0770,2,Moderate,34.913832136850424,39.100801063536665,0.8633152158024312,True,moderate,Enhanced moderate treatment,7.5,293.256007976525,682.5794023743508,500.8890064536411,207.63299847711613,70.80264097905099,85.0,real_agricultural_data
REAL_FIELD_0771,3,Severe,70.88323522506776,40.2518754822478,0.8819828574154993,True,intensive,Intensive treatment URGENT,12.0,483.02250578697357,2853.1831580583084,2466.1294617845642,1983.1069559975906,410.5620198310586,98.0,real_agricultural_data
REAL_FIELD_0772,0,Healthy,2.989688406090361,16.8898718006527,0.7996942077035528,False,none,No spray needed - maintain monitoring,0.0,0.0,5.04954539027639,0.0,0.0,0.0,0.0,real_agricultural_data
REAL_FIELD_0773,3,Severe,77.5955594847687,32.30214821586989,0.8744993241139037,True,intensive,Intensive treatment URGENT,12.0,387.6257785904387,2506.503263370347,2148.0967015125293,1760.4709229220907,454.1676586433086,98.0,real_agricultural_data
REAL_FIELD_0774,2,Moderate,24.07731029115661,31.387451115937814,0.8397493937678171,True,moderate,Moderate treatment recommended,5.0,156.93725557968907,377.8626998834723,269.713477181424,112.77622160173496,71.86070712474631,85.0,real_agricultural_data
REAL_FIELD_0775,3,Severe,58.95402233048535,27.28595420314441,0.8832682689221092,True,intensive,Intensive treatment URGENT,12.0,327.4314504377329,1608.6167534007764,1392.423332432699,1064.9918819949662,325.25644087371927,98.0,real_agricultural_data
REAL_FIELD_0776,2,Moderate,41.442810163313375,35.47846731496841,0.8337281011958201,True,heavy,Heavy treatment required,10.0,354.7846731496841,735.1636929097772,582.2802982698868,227.49562512020265,64.12216827197096,95.0,real_agricultural_data
REAL_FIELD_0777,2,Moderate,36.14577504868981,39.18100523523104,0.8239253872818121,True,moderate,Enhanced moderate treatment,7.5,293.8575392642328,708.1139007070996,495.9180668977719,202.0605276335391,68.7613896650271,85.0,real_agricultural_data
REAL_FIELD_0778,2,Moderate,25.94898022587337,30.019972267433957,0.8367634872742689,True,moderate,Enhanced moderate treatment,7.5,225.14979200575468,389.4938333744554,277.02708554329746,51.87729353754278,23.041235381739476,85.0,real_agricultural_data
REAL_FIELD_0779,3,Severe,49.36811582957626,36.33214860577956,0.9296712162636089,True,intensive,Intensive treatment URGENT,12.0,435.98578326935467,1793.6497207075029,1634.1544270530062,1198.1686437836515,274.81828301805325,98.0,real_agricultural_data
REAL_FIELD_0780,2,Moderate,27.219123801041754,35.63135509853889,0.8396900390574563,True,moderate,Enhanced moderate treatment,7.5,267.2351632390417,484.9271328130052,346.11021062800677,78.87504738896507,29.515220389770107,85.0,real_agricultural_data
REAL_FIELD_0781,3,Severe,49.54232127930064,25.03986911854186,0.9464515972711048,True,intensive,Intensive treatment URGENT,12.0,300.4784294225023,1240.5332406624393,1150.6225737510083,850.144144328506,282.93017437638406,98.0,real_agricultural_data
REAL_FIELD_0782,3,Severe,69.95628164639305,16.40940170210527,0.9098917142002964,True,intensive,Intensive treatment URGENT,12.0,196.91282042526325,1147.9407271212776,1023.6117208806995,826.6989004554363,419.82990171490815,98.0,real_agricultural_data
REAL_FIELD_0783,2,Moderate,36.98164457300899,18.130207819401207,0.8344693398841019,True,moderate,Enhanced moderate treatment,7.5,135.97655864550904,335.2424508059419,237.78711463138845,101.8105559858794,74.87360836311468,85.0,real_agricultural_data
REAL_FIELD_0784,2,Moderate,31.52338388398467,24.94263931092707,0.8507244933216151,True,moderate,Enhanced moderate treatment,7.5,187.06979483195303,393.1381970390605,284.2844494592139,97.21465462726084,51.96705043408525,85.0,real_agricultural_data
REAL_FIELD_0785,3,Severe,65.99528506161901,46.000416938784554,0.9398963896613873,True,intensive,Intensive treatment URGENT,12.0,552.0050032654146,3035.810628828415,2796.280500736863,2244.275497471448,406.5679630067333,98.0,real_agricultural_data
REAL_FIELD_0786,3,Severe,55.40163063598759,19.65411565244382,0.8795725929308431,True,intensive,Intensive treatment URGENT,12.0,235.84938782932585,1088.8700558536748,938.5854532241292,702.7360653948033,297.9596732739215,98.0,real_agricultural_data
REAL_FIELD_0787,3,Severe,52.92896522705065,42.90860535263706,0.9361060447794297,True,intensive,Intensive treatment URGENT,12.0,514.9032642316447,2271.1080806509663,2083.4780425918825,1568.5747783602378,304.6348483925259,98.0,real_agricultural_data
REAL_FIELD_0788,3,Severe,46.58216732622948,31.315580809304628,0.8729135988815243,True,intensive,Intensive treatment URGENT,12.0,375.7869697116555,1458.747625177089,1247.8934265661455,872.10645685449,232.07469314959604,98.0,real_agricultural_data
REAL_FIELD_0789,2,Moderate,34.82916264867493,31.4344259907765,0.8917748655782323,True,moderate,Enhanced moderate treatment,7.5,235.75819493082375,547.4173678002447,414.947092147465,179.18889721664127,76.00537375560538,85.0,real_agricultural_data
REAL_FIELD_0790,3,Severe,79.0001732784086,40.821348918567224,0.9175247593744253,True,intensive,Intensive treatment URGENT,12.0,489.8561870228067,3224.893638025188,2899.7413640524323,2409.8851770296255,491.95768898544634,98.0,real_agricultural_data
REAL_FIELD_0791,3,Severe,48.43695469791246,32.21999367850967,0.8763521503429234,True,intensive,Intensive treatment URGENT,12.0,386.639924142116,1560.6383741729985,1340.315419211907,953.675495069791,246.6572734788898,98.0,real_agricultural_data
REAL_FIELD_0792,3,Severe,67.61299109121336,31.648449602505618,0.8989093285040963,True,intensive,Intensive treatment URGENT,12.0,379.7813952300674,2139.8463410249274,1885.0572807624114,1505.275885532344,396.35324542964105,98.0,real_agricultural_data
REAL_FIELD_0793,3,Severe,76.11759166676106,39.39187752050893,0.923787088007591,True,intensive,Intensive treatment URGENT,12.0,472.70253024610713,2998.4148480931626,2714.4989827355316,2241.7964524894246,474.2509948745693,98.0,real_agricultural_data
REAL_FIELD_0794,3,Severe,41.83884440866961,40.369369834384145,0.9230466019460678,True,intensive,Intensive treatment URGENT,12.0,484.43243801260974,1689.0077833768385,1527.852237204322,1043.4197991917122,215.3901591463105,98.0,real_agricultural_data
REAL_FIELD_0795,2,Moderate,34.959747511849514,28.384107499543543,0.8526727784418882,True,moderate,Enhanced moderate treatment,7.5,212.88080624657658,496.1506157666183,359.5960054606697,146.7151992140931,68.91894191914847,85.0,real_agricultural_data
REAL_FIELD_0796,3,Severe,47.93178965647124,48.50861346749037,0.8905771855743259,True,intensive,Intensive treatment URGENT,12.0,582.1033616098845,2325.104657250816,2029.2714585837857,1447.1680969739014,248.61015970970604,98.0,real_agricultural_data
REAL_FIELD_0797,3,Severe,51.176558319328,5.6632086965462465,0.890848068307044,True,intensive,Intensive treatment URGENT,12.0,67.95850435855496,289.8235301333245,253.02495732981646,185.0664529712615,272.32272799123837,98.0,real_agricultural_data
REAL_FIELD_0798,3,Severe,69.90432281168222,14.234604456824236,0.8815904908994231,True,intensive,Intensive treatment URGENT,12.0,170.81525348189084,995.0603850464518,859.691057861117,688.8758043792261,403.28705448559845,98.0,real_agricultural_data
REAL_FIELD_0799,3,Severe,66.14516255559957,19.589752286872532,0.9256818445411752,True,intensive,Intensive treatment URGENT,12.0,235.07702744247038,1295.767349439112,1175.4789439225262,940.4019164800559,400.0399046692035,98.0,real_agricultural_data
REAL_FIELD_0800,3,Severe,41.61638578616022,41.40289455911443,0.9089446469255033,True,intensive,Intensive treatment URGENT,12.0,496.83473470937315,1723.03883263582,1534.8239849017145,1037.9892501923414,208.9204271918549,98.0,real_agricultural_data
REAL_FIELD_0801,2,Moderate,26.441049300695113,27.72875410504699,0.8898217424676398,True,moderate,Enhanced moderate treatment,7.5,207.96565578785243,366.5886771691997,277.26878916446367,69.30313337661124,33.32431651469797,85.0,real_agricultural_data
REAL_FIELD_0802,3,Severe,72.95507088760303,39.585617616199286,0.9166459589070035,True,intensive,Intensive treatment URGENT,12.0,475.02741139439144,2887.971539319366,2594.3024921364245,2119.275080742033,446.13742910564486,98.0,real_agricultural_data
REAL_FIELD_0803,3,Severe,75.18105974998954,20.445141805402194,0.8643265071228414,True,intensive,Intensive treatment URGENT,12.0,245.34170166482633,1537.0874276689515,1301.9744993495472,1056.6327976847208,430.6780259999338,98.0,real_agricultural_data
REAL_FIELD_0804,3,Severe,67.65425115523009,37.872411555787046,0.9441387824140173,True,intensive,Intensive treatment URGENT,12.0,454.4689386694446,2562.229643249455,2370.7183681297893,1916.2494294603448,421.64585220512026,98.0,real_agricultural_data
REAL_FIELD_0805,3,Severe,52.76943540920895,17.977261312153566,0.9452797287479606,True,intensive,Intensive treatment URGENT,12.0,215.7271357458428,948.6499296461586,878.8047572092389,663.0776214633961,307.36866698336723,98.0,real_agricultural_data
REAL_FIELD_0806,3,Severe,79.21422579441236,17.66951788202906,0.9390294420044921,True,intensive,Intensive treatment URGENT,12.0,212.03421458434872,1399.6771791854565,1288.0513189458018,1076.017104361453,507.4733370134497,98.0,real_agricultural_data
REAL_FIELD_0807,3,Severe,41.31299825111239,8.604112780455793,0.8804385264854887,True,intensive,Intensive treatment URGENT,12.0,103.24935336546952,355.46169625134394,306.7029286281743,203.45357526270476,197.05070165674016,98.0,real_agricultural_data
REAL_FIELD_0808,3,Severe,45.23038878543473,46.06320585830975,0.9002498753478482,True,intensive,Intensive treatment URGENT,12.0,552.758470299717,2083.4567096748647,1838.119010313886,1285.3605400141691,232.53565690584898,98.0,real_agricultural_data
REAL_FIELD_0809,3,Severe,73.27699535036116,49.6118370946995,0.8768617208831149,True,intensive,Intensive treatment URGENT,12.0,595.3420451363941,3635.406356111171,3123.993700058474,2528.65165492208,424.73930332650383,98.0,real_agricultural_data
REAL_FIELD_0810,3,Severe,45.375480247819766,9.497322393394075,0.8775990035275808,True,intensive,Intensive treatment URGENT,12.0,113.9678687207289,430.94556466862923,370.63345016526324,256.6655814445343,225.20872270892175,98.0,real_agricultural_data
REAL_FIELD_0811,3,Severe,58.164487794014036,31.34205215177943,0.8847693412813648,True,intensive,Intensive treatment URGENT,12.0,376.1046258213532,1822.9944098215262,1580.670971874654,1204.5663460533008,320.2742703370686,98.0,real_agricultural_data
REAL_FIELD_0812,3,Severe,46.20545407117187,27.884932724420818,0.9107112619625607,True,intensive,Intensive treatment URGENT,12.0,334.6191926930498,1288.4359782759436,1149.925292618978,815.306099925928,243.6519236581322,98.0,real_agricultural_data
REAL_FIELD_0813,2,Moderate,26.681291894452905,17.746658751115135,0.8856541948389506,True,moderate,Enhanced moderate treatment,7.5,133.0999406333635,236.75189114487495,178.2282596992361,45.1283190658726,33.90558917691997,85.0,real_agricultural_data
REAL_FIELD_0814,3,Severe,67.8076251542641,25.036178061191357,0.9105542068647302,True,intensive,Intensive treatment URGENT,12.0,300.4341367342963,1697.6437772686743,1514.880749486728,1214.4466127524317,404.2305664573954,98.0,real_agricultural_data
REAL_FIELD_0815,2,Moderate,30.548305862909583,27.521887436631634,0.8116490826609876,True,moderate,Enhanced moderate treatment,7.5,206.41415577473725,420.3735176693958,290.01641299263696,83.6022572178997,40.502191772707704,85.0,real_agricultural_data
REAL_FIELD_0816,3,Severe,67.69991098659602,27.869583015049937,0.9133610742267797,True,intensive,Intensive treatment URGENT,12.0,334.4349961805992,1886.7682893524293,1688.8346973483592,1354.39970116776,404.98145129416014,98.0,real_agricultural_data
REAL_FIELD_0817,3,Severe,41.777917943334316,12.073283369918354,0.9032422172367098,True,intensive,Intensive treatment URGENT,12.0,144.87940043902023,504.3966419350718,446.4804944036214,301.60109396460115,208.17389708314334,98.0,real_agricultural_data
REAL_FIELD_0818,2,Moderate,35.517434267838304,39.42080326878647,0.8921019060695895,True,moderate,Enhanced moderate treatment,7.5,295.65602451589854,700.0628944422544,530.8483261254496,235.19230160955107,79.54930125122611,85.0,real_agricultural_data
REAL_FIELD_0819,2,Moderate,20.887647751183408,47.76741591412747,0.8771857291579329,True,moderate,Moderate treatment recommended,5.0,238.83707957063734,498.87447879928357,371.96473742725834,133.127657856621,55.73994544563495,85.0,real_agricultural_data
REAL_FIELD_0820,3,Severe,63.34961874453369,44.43505723840055,0.8961057225105142,True,intensive,Intensive treatment URGENT,12.0,533.2206868608066,2814.9439349442073,2472.0376212767737,1938.8169344159671,363.6049729859939,98.0,real_agricultural_data
REAL_FIELD_0821,2,Moderate,21.319490557076136,9.880708845297455,0.8852134697243204,True,moderate,Moderate treatment recommended,5.0,49.40354422648728,105.32583946226887,79.25047403171851,29.846929805231234,60.41455177466612,85.0,real_agricultural_data
REAL_FIELD_0822,3,Severe,75.10249486278686,40.8645481444298,0.9066439251702244,True,intensive,Intensive treatment URGENT,12.0,490.3745777331576,3069.0295170871445,2726.8666284784636,2236.492050745306,456.07830264853504,98.0,real_agricultural_data
REAL_FIELD_0823,3,Severe,74.7111073849741,30.553071671642247,0.9071583805610516,True,intensive,Intensive treatment URGENT,12.0,366.636860059707,2282.653818600874,2029.3139706341997,1662.6771105744926,453.49425867975333,98.0,real_agricultural_data
REAL_FIELD_0824,3,Severe,45.02616131542988,44.349853536369295,0.9015737734346033,True,intensive,Intensive treatment URGENT,12.0,532.1982424364315,1996.903659644252,1764.3488482586204,1232.150605822189,231.52098364348944,98.0,real_agricultural_data
REAL_FIELD_0825,3,Severe,68.97000531803056,25.860321104469932,0.8587368047947634,True,intensive,Intensive treatment URGENT,12.0,310.3238532536392,1783.586484101269,1500.998731263605,1190.6748780099656,383.6878362801144,98.0,real_agricultural_data
REAL_FIELD_0826,3,Severe,49.62374208924082,45.08048153091359,0.9089563223743077,True,intensive,Intensive treatment URGENT,12.0,540.9657783709631,2237.0621887488396,1992.7239836076094,1451.7582052366463,268.36414858041434,98.0,real_agricultural_data
REAL_FIELD_0827,3,Severe,54.31755514203247,30.6319071031418,0.908387058808518,True,intensive,Intensive treatment URGENT,12.0,367.5828852377016,1663.8503031805208,1481.1916815397378,1113.6087963020364,302.9544739499797,98.0,real_agricultural_data
REAL_FIELD_0828,3,Severe,45.83645638496967,44.70972059666606,0.8614366872607654,True,intensive,Intensive treatment URGENT,12.0,536.5166471599928,2049.335158113264,1730.0650398982648,1193.548392738272,222.46250867633339,98.0,real_agricultural_data
REAL_FIELD_0829,3,Severe,52.459188738462686,19.414792677507386,0.9481013348402938,True,intensive,Intensive treatment URGENT,12.0,232.97751213008863,1018.4842733874831,946.3137731302689,713.3362610001803,306.1824527518655,98.0,real_agricultural_data
REAL_FIELD_0830,2,Moderate,26.16254352814299,42.421651998179414,0.8798294074055903,True,moderate,Enhanced moderate treatment,7.5,318.1623899863456,554.9291584690515,415.0065437507222,96.84415376437659,30.43859262200438,85.0,real_agricultural_data
REAL_FIELD_0831,3,Severe,65.63188770306695,40.697402487521806,0.8741165039234786,True,intensive,Intensive treatment URGENT,12.0,488.3688298502617,2671.0473498675487,2288.110439854688,1799.7416100044265,368.52098250337633,98.0,real_agricultural_data
REAL_FIELD_0832,3,Severe,48.41349341452079,19.687446473880527,0.8899856158980853,True,intensive,Intensive treatment URGENT,12.0,236.24935768656633,953.1380602119453,831.3135802825618,595.0642225959955,251.8797208267848,98.0,real_agricultural_data
REAL_FIELD_0833,2,Moderate,26.711323332719793,40.27405774121211,0.8219051468196557,True,moderate,Enhanced moderate treatment,7.5,302.05543305909083,537.8866891230716,375.7780624666312,73.72262940754035,24.40698671131602,85.0,real_agricultural_data
REAL_FIELD_0834,3,Severe,63.993112312402715,6.211598338557405,0.8926603412323215,True,intensive,Intensive treatment URGENT,12.0,74.53918006268886,397.49951011883803,347.7354073755153,273.19622731282647,366.51359336534597,98.0,real_agricultural_data
REAL_FIELD_0835,2,Moderate,20.373807973205363,42.09075331399817,0.8869467452329715,True,moderate,Moderate treatment recommended,5.0,210.45376656999085,428.77446273347806,323.25509703640324,112.8013304664124,53.59910269360655,85.0,real_agricultural_data
REAL_FIELD_0836,3,Severe,51.72670239282715,47.366898498344824,0.8738753201096753,True,intensive,Intensive treatment URGENT,12.0,568.4027819801379,2450.133461895134,2098.2889400585364,1529.8861580783985,269.15529032928947,98.0,real_agricultural_data
REAL_FIELD_0837,3,Severe,48.9027741767411,44.51492778739457,0.9377808981349539,True,intensive,Intensive treatment URGENT,12.0,534.1791334487348,2176.903461080894,2000.6293132278197,1466.450179779085,274.5240478248333,98.0,real_agricultural_data
REAL_FIELD_0838,3,Severe,66.30085080648246,27.86565207286282,0.941458033541832,True,intensive,Intensive treatment URGENT,12.0,334.38782487435384,1847.5164407082264,1704.572011301264,1370.1841864269102,409.75899374977445,98.0,real_agricultural_data
REAL_FIELD_0839,3,Severe,58.31938175550765,16.273577544579794,0.8916587793814159,True,intensive,Intensive treatment URGENT,12.0,195.28293053495753,949.0649813502058,829.3172803678834,634.034349832926,324.67474146155735,98.0,real_agricultural_data
REAL_FIELD_0840,3,Severe,47.4451825547629,13.4930452174099,0.945508180879368,True,intensive,Intensive treatment URGENT,12.0,161.9165426089188,640.1799935596831,593.1895127230619,431.27297011414305,266.35510069888767,98.0,real_agricultural_data
REAL_FIELD_0841,3,Severe,55.621673226528316,28.008966938666838,0.9321195313201459,True,intensive,Intensive treatment URGENT,12.0,336.107603264002,1557.905606475162,1423.1111588736824,1087.0035556096805,323.4093918297567,98.0,real_agricultural_data
REAL_FIELD_0842,2,Moderate,39.279123040943574,24.768532679876582,0.8879326747423932,True,moderate,Enhanced moderate treatment,7.5,185.76399509907438,486.44312133825207,367.13943056392577,181.3754354648514,97.63756177192334,85.0,real_agricultural_data
REAL_FIELD_0843,3,Severe,68.10361976180931,20.880598564083364,0.9345842277598648,True,intensive,Intensive treatment URGENT,12.0,250.56718276900037,1422.044345007315,1302.4398116985656,1051.8726289295653,419.7966458757267,98.0,real_agricultural_data
REAL_FIELD_0844,2,Moderate,27.33875925319515,36.012920836238244,0.8289013039687696,True,moderate,Enhanced moderate treatment,7.5,270.09690627178685,492.27428637314637,346.83977820224703,76.74287193046018,28.413088098549764,85.0,real_agricultural_data
REAL_FIELD_0845,3,Severe,64.13233793180946,25.45209273865445,0.8971451494936933,True,intensive,Intensive treatment URGENT,12.0,305.4251128638534,1632.302212587141,1435.1237722797694,1129.698659415916,369.87746319324157,98.0,real_agricultural_data
REAL_FIELD_0846,2,Moderate,32.327590329015024,19.08503887296785,0.8698107768637598,True,moderate,Enhanced moderate treatment,7.5,143.13779154725887,308.4866590493156,228.0762674758224,84.93847592856352,59.3403565965456,85.0,real_agricultural_data
REAL_FIELD_0847,2,Moderate,26.192837206836103,12.260944920090218,0.8718514912177137,True,moderate,Enhanced moderate treatment,7.5,91.95708690067663,160.57446714695357,118.99752533852704,27.040438437850412,29.405497008682914,85.0,real_agricultural_data
REAL_FIELD_0848,2,Moderate,39.163732975848134,8.711544899454388,0.8891251330981883,True,moderate,Enhanced moderate treatment,7.5,65.33658674590791,170.58830912467175,128.92320009714837,63.58661335124046,97.3216026703797,85.0,real_agricultural_data
REAL_FIELD_0849,3,Severe,60.73410448235117,32.96546819887779,0.8686453641968078,True,intensive,Intensive treatment URGENT,12.0,395.58561838653344,2002.1281899002684,1704.3565832709219,1308.7709648843884,330.8439195091177,98.0,real_agricultural_data
REAL_FIELD_0850,3,Severe,49.93405798518924,12.076318395176648,0.9104688730422534,True,intensive,Intensive treatment URGENT,12.0,144.91582074211976,603.0195829923582,538.0499489464728,393.13412820435303,271.28447825164795,98.0,real_agricultural_data
REAL_FIELD_0851,3,Severe,61.76692010661789,23.005555638026323,0.8674108395765879,True,intensive,Intensive treatment URGENT,12.0,276.0666676563159,1420.9823171023245,1207.9239554071883,931.8572877508724,337.54791755988845,98.0,real_agricultural_data
REAL_FIELD_0852,3,Severe,48.57090127955698,49.43365521909458,0.9173933136463084,True,intensive,Intensive treatment URGENT,12.0,593.203862629135,2401.0371875342994,2158.6415524269014,1565.4376897977663,263.8953972517306,98.0,real_agricultural_data
REAL_FIELD_0853,3,Severe,52.81895582300885,28.10039260215519,0.9091668566621806,True,intensive,Intensive treatment URGENT,12.0,337.2047112258623,1484.2333954624396,1322.427494491509,985.2227832656466,292.17349297523214,98.0,real_agricultural_data
REAL_FIELD_0854,2,Moderate,33.09070115985389,6.809599028736979,0.8156199599388224,True,moderate,Enhanced moderate treatment,7.5,51.071992715527344,112.66720323918335,78.1095768235076,27.03758410798025,52.94013934130292,85.0,real_agricultural_data
